Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024,5/5,179.48,179.0,133.7,246.0,44.23230719734163,0.19116488,0.1831024,0.1332206,0.2450219,0.04439923547480294,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_8-num_channels_1-tile_size_1024,5/5,182.12,193.6,138.3,225.6,34.55715555424085,0.18546556,0.1692483,0.1452225,0.237013,0.03682439221783572,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_8-num_channels_2-tile_size_512,5/5,202.68,195.9,170.2,232.7,28.312665010556675,0.16422715999999998,0.16731,0.1408334,0.1925332,0.02282056597836697,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-alpha_0.01,5/5,167.94,173.6,142.7,181.0,15.575878787407152,0.02457169,0.02359175,0.02262421,0.02869714,0.002481796408763217,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-alpha_0.01,5/5,158.68,152.2,142.1,183.4,16.01521151905276,0.026014756,0.02690312,0.02233504,0.02883492,0.0024942065276215603,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-alpha_0.01,5/5,155.18,163.6,132.9,175.4,18.937053625102298,0.026722912,0.02503805,0.0233518,0.03081715,0.003369994162245687,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256-alpha_0.01,5/5,174.74,160.6,157.0,210.4,23.92463165860658,0.023771,0.02550833,0.01947036,0.02609117,0.0030167794114087966,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256-alpha_0.01,5/5,193.76,187.7,157.7,231.6,28.936534001155014,0.021526524,0.02182706,0.01768941,0.02597501,0.003226127445464609,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_4-num_channels_2-tile_size_128-alpha_0.01,5/5,227.14,215.3,172.6,337.0,65.18157715183025,0.019041598,0.01902197,0.01215535,0.0237342,0.004478391550151684,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_8-num_channels_1-tile_size_128-alpha_0.01,5/5,207.62,200.4,186.4,233.1,19.852757994797596,0.019870586,0.02043494,0.01757533,0.02197484,0.001859069182354438,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_1024-num_aie_columns_8-num_channels_2-tile_size_64-alpha_0.01,5/5,272.88,227.6,182.7,381.8,87.21368585262293,0.016248612,0.01799546,0.01072737,0.02242074,0.004916939328776592,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-alpha_0.01,5/5,184.0,174.3,168.4,219.1,20.814658296498642,0.044936354,0.04700158,0.03739154,0.04865764,0.004586375766373707,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-alpha_0.1,5/5,168.02,172.7,121.3,206.5,30.901893145889947,0.050264916,0.04742991,0.03967205,0.06751222,0.010432707909796477,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-alpha_0.25,5/5,155.96,160.4,120.7,179.5,21.530164885573914,0.05344795,0.05105768,0.04562721,0.067882,0.0084446632408729,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-alpha_0.01,5/5,162.76,168.9,135.6,172.1,15.320019582232916,0.05075072,0.04851299,0.04760632,0.06042724,0.005441155299047253,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-alpha_0.01,5/5,202.3,185.5,159.7,307.8,60.06101064750743,0.042735248,0.04416792,0.02661763,0.05129168,0.009525593784676628,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-alpha_0.01,5/5,178.98,182.4,153.6,194.2,16.07364302204077,0.046091474,0.04490563,0.04218983,0.05332917,0.004440340011652263,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512-alpha_0.01,5/5,167.98,154.1,143.5,203.3,25.50405850056026,0.049624786,0.05316236,0.04029771,0.05707359,0.00711764620007415,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256-alpha_0.01,5/5,175.42,157.2,124.0,236.2,44.849437008729545,0.049183592,0.05212555,0.03468982,0.06607731,0.012327306871140588,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_8-num_channels_1-tile_size_256-alpha_0.01,5/5,174.2,163.1,121.7,220.5,40.69828006193874,0.049249096,0.05022039,0.03715024,0.06728984,0.012119157875381854,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_2048-num_aie_columns_8-num_channels_2-tile_size_128-alpha_0.01,5/5,231.04,219.8,148.0,385.2,92.48785325652229,0.039403588,0.03726363,0.02126776,0.05533565,0.012908561505703105,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096-alpha_0.01,5/5,168.62,169.8,127.6,204.4,34.21844531827827,0.100580794,0.0965167,0.08016479,0.128358,0.021129538105720155,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-alpha_0.01,5/5,177.46,176.6,151.2,209.8,24.50220398249921,0.09371746,0.09278724,0.07807519,0.1083397,0.012772003282185217,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-alpha_0.01,5/5,163.18,165.1,106.7,205.7,37.96718319812519,0.105698512,0.09921639,0.07965307,0.1536053,0.029010030069685725,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024-alpha_0.01,5/5,178.35999999999999,173.4,150.0,221.0,26.40308694073479,0.093365756,0.09451344,0.07412904,0.1092376,0.012794538316189064,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024-alpha_0.01,5/5,157.44,141.0,123.6,224.9,39.81423112405915,0.10855278,0.116159,0.072844,0.1325395,0.022593078208092848,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512-alpha_0.01,5/5,183.48,186.8,130.2,222.5,35.33167134455997,0.092408962,0.08772944,0.07363794,0.1258681,0.020393279636944622,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_8-num_channels_1-tile_size_512-alpha_0.01,5/5,174.8,175.3,137.9,198.9,24.420892694576093,0.095346008,0.09346583,0.08239045,0.1187737,0.014574323100616711,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_8-num_channels_2-tile_size_256-alpha_0.01,5/5,254.38,219.5,199.6,383.2,75.57924318223887,0.0681327,0.07465699,0.04275251,0.08209239,0.015877509144459657,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096-alpha_0.01,5/5,196.3,187.8,174.2,233.8,23.781084920583424,0.16877676,0.1744677,0.140175,0.1881369,0.01899879077738897,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096-alpha_0.01,5/5,167.54,151.9,115.8,220.8,49.58899071366547,0.2097038,0.2156939,0.1483924,0.2828973,0.060363220025152736,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048-alpha_0.01,5/5,185.96,174.0,153.3,225.4,31.83461952026441,0.18029094,0.1882991,0.1453842,0.2138178,0.02979761497197385,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048-alpha_0.01,5/5,193.66,186.4,159.1,259.4,39.05557578630738,0.17402044,0.1758185,0.1263349,0.2059158,0.03015452075855294,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024-alpha_0.01,5/5,202.08,200.8,161.8,249.0,36.50530098492546,0.16646314,0.1631938,0.1315963,0.2025367,0.029918405403079218,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_8-num_channels_1-tile_size_1024-alpha_0.01,5/5,206.5,188.4,170.5,254.0,36.24099888248115,0.16247526,0.1739103,0.1289855,0.1922395,0.027104947293676847,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_8-num_channels_2-tile_size_512-alpha_0.01,5/5,224.12,231.3,186.8,238.0,21.380996234974642,0.14741282,0.141656,0.1376847,0.1754223,0.015911043608355803,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_1-num_channels_1-bypass_False-tile_size_1024,5/5,162.68,155.6,152.3,187.3,14.541561126646618,0.025324946,0.0263278,0.02186317,0.02688899,0.0020811183246586436,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_1-num_channels_1-bypass_True-tile_size_1024,5/5,173.16,166.8,120.8,238.3,44.99792217425156,0.024947526,0.02454929,0.01719109,0.03390448,0.006381315322402585,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_16-num_channels_2-bypass_False-tile_size_64,5/5,201.84,206.4,170.6,230.3,21.992566926123022,0.020494028,0.01984083,0.01778712,0.02401163,0.0023150641847516883,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_16-num_channels_2-bypass_True-tile_size_64,5/5,223.56,216.8,158.0,274.9,49.56766082840706,0.019117938,0.0188963,0.01490197,0.02593209,0.004541054040040704,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_1-bypass_False-tile_size_512,5/5,139.16,139.3,98.0,167.8,27.425590239774245,0.03050609,0.02940522,0.02441729,0.04179336,0.006892714681727368,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_1-bypass_True-tile_size_512,5/5,148.98,146.0,109.8,179.1,27.490580204862905,0.028325486,0.02804942,0.02287489,0.0372906,0.005705259291117276,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_2-bypass_False-tile_size_512,5/5,191.7,180.5,146.9,243.4,40.354863399595345,0.022128528,0.0226934,0.01683152,0.02787722,0.004559240144505442,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_2-bypass_True-tile_size_512,5/5,174.4,183.8,145.5,189.0,18.321981333906002,0.023714578,0.02228643,0.0216754,0.02814385,0.002721871835661996,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_1-bypass_False-tile_size_256,5/5,173.22,194.7,118.1,207.7,38.56438771716725,0.024771164000000002,0.02104171,0.01972113,0.0346722,0.0063789634787071794,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_1-bypass_True-tile_size_256,5/5,167.66,183.8,117.6,200.4,34.97324691818019,0.025429608,0.02227903,0.02044004,0.03481691,0.0060540729860004165,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_2-bypass_False-tile_size_256,5/5,173.76,174.3,120.4,214.1,34.38565107715716,0.024456078,0.02349675,0.01912705,0.03402022,0.005678295572605391,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_2-bypass_True-tile_size_256,5/5,149.46,128.3,120.6,212.2,39.52319572099402,0.028758874,0.03191672,0.01930673,0.03395535,0.00645936193162529,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_8-num_channels_1-bypass_False-tile_size_128,5/5,165.48,145.2,131.5,257.5,51.925976158373764,0.026237854,0.02820432,0.01590426,0.03115066,0.005961275482854319,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_8-num_channels_1-bypass_True-tile_size_128,5/5,170.94,159.3,143.9,218.8,29.770841439233795,0.024489282,0.02571362,0.01872312,0.02845551,0.0038178817773367475,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_8-num_channels_2-bypass_False-tile_size_128,5/5,191.1,188.3,158.0,250.9,37.424390442597726,0.022037314,0.02175379,0.01632276,0.02592241,0.003893777244235988,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_8-num_channels_2-bypass_True-tile_size_128,5/5,179.29999999999998,182.7,128.1,211.0,32.64820056297131,0.02356632,0.02242074,0.01941674,0.03196404,0.005018149506242316,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_1-num_channels_1-bypass_False-tile_size_2048,5/5,174.34,161.5,123.1,236.9,54.28082534376205,0.05077264,0.05071881,0.03457401,0.0665232,0.015348669918209526,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_1-num_channels_1-bypass_True-tile_size_2048,5/5,170.78,180.7,144.1,188.7,20.001299957752742,0.048527917999999996,0.04532628,0.04341282,0.056836,0.005991927182035844,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_16-num_channels_2-bypass_False-tile_size_128,5/5,190.56,186.7,177.8,222.4,18.271918344826307,0.043278404,0.04387882,0.03684232,0.04608253,0.003739772207933259,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_16-num_channels_2-bypass_True-tile_size_128,5/5,191.74,185.5,173.1,232.9,24.48148279822936,0.043231366,0.04415601,0.03517344,0.04732525,0.004953219388219141,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_1-bypass_False-tile_size_1024,5/5,182.85999999999999,178.7,151.0,222.8,26.410850043116753,0.045529904,0.04583937,0.03676939,0.05425597,0.006379710669456727,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_1-bypass_True-tile_size_1024,5/5,207.12,199.4,186.5,238.8,22.41198340174292,0.039907362,0.04108758,0.03430845,0.04391434,0.004139135871630697,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_2-bypass_False-tile_size_1024,5/5,156.56,150.1,144.4,179.5,14.297307438815183,0.052655443999999996,0.05458204,0.04563737,0.05673327,0.004502273767034832,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_2-bypass_True-tile_size_1024,5/5,173.88,181.7,121.0,211.4,37.01171436180713,0.049098852,0.04507637,0.03874697,0.06768011,0.011836928637240323,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_1-bypass_False-tile_size_512,5/5,143.44,144.9,112.4,190.4,29.732692444512992,0.058952882,0.0565176,0.04303583,0.07290591,0.01126774831567825,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_1-bypass_True-tile_size_512,5/5,164.26,172.7,129.0,184.5,23.44574588278223,0.05078507,0.04744612,0.04441023,0.06348665,0.008015020780194525,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_2-bypass_False-tile_size_512,5/5,171.36,164.9,116.5,245.4,57.45213660082626,0.052369986,0.04968974,0.03337978,0.07032846,0.017268443193425975,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_2-bypass_True-tile_size_512,5/5,170.6,158.9,111.1,261.4,63.287321005079676,0.053370506,0.05156677,0.03133799,0.07375463,0.018497856230565747,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_8-num_channels_1-bypass_False-tile_size_256,5/5,175.98,186.3,139.2,198.4,25.979357189892134,0.047440604,0.04396878,0.04128242,0.05883578,0.007603105596562498,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_8-num_channels_1-bypass_True-tile_size_256,5/5,154.88,153.3,122.1,182.5,25.03501547832555,0.054057842,0.05343004,0.04488816,0.06710244,0.009087997313623062,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_8-num_channels_2-bypass_False-tile_size_256,5/5,159.46,154.0,125.0,185.6,25.31497580484721,0.05248154,0.05319722,0.04414174,0.06553705,0.008749361703412999,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_8-num_channels_2-bypass_True-tile_size_256,5/5,151.48,153.0,119.6,175.7,24.476253798324606,0.055289058,0.05354563,0.04663156,0.06849613,0.009360431856478097,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_1-num_channels_1-bypass_False-tile_size_4096,5/5,151.52,133.1,116.9,227.8,43.96080072064203,0.114017704,0.123101,0.07193442,0.1401756,0.02566223239640465,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_1-num_channels_1-bypass_True-tile_size_4096,5/5,165.35999999999999,153.1,129.0,209.5,34.39197580831901,0.10247489,0.1070283,0.07821682,0.1270018,0.020521863954784905,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_16-num_channels_2-bypass_False-tile_size_256,5/5,194.46,190.1,171.1,217.4,20.558526211769173,0.085013734,0.08620844,0.075362,0.09573728,0.008929691003387518,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_16-num_channels_2-bypass_True-tile_size_256,5/5,190.28,188.3,163.6,215.1,22.91095807686793,0.087117236,0.08701564,0.07617666,0.1001706,0.010542603360220377,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_1-bypass_False-tile_size_2048,5/5,161.74,152.2,138.3,206.1,26.237625654772955,0.103181284,0.1076549,0.07951352,0.118438,0.014637593585841902,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_1-bypass_True-tile_size_2048,5/5,146.92000000000002,143.8,109.0,198.8,38.26495785963968,0.117666928,0.1139487,0.08242775,0.1503161,0.02979372681107837,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_2-bypass_False-tile_size_2048,5/5,145.54,152.4,106.5,188.7,33.82074806978698,0.117776202,0.1075066,0.08682151,0.1539097,0.028209243439545135,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_2-bypass_True-tile_size_2048,5/5,147.62,148.2,137.7,159.7,8.068890877933594,0.11126004,0.1105667,0.1025898,0.1190161,0.006003094348167453,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_1-bypass_False-tile_size_1024,5/5,146.3,143.8,111.0,186.8,35.36325776848056,0.117415774,0.1139012,0.08768719,0.1475624,0.028406901250185315,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_1-bypass_True-tile_size_1024,5/5,156.68,152.5,112.5,196.8,32.03860171730346,0.108410694,0.107422,0.08325415,0.1456433,0.02388854387869173,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_2-bypass_False-tile_size_1024,5/5,190.34,194.3,152.3,229.9,32.23605124701225,0.088123974,0.08432321,0.07127569,0.107563,0.015212989183751168,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_2-bypass_True-tile_size_1024,5/5,169.94,176.9,129.7,209.6,34.21042238850611,0.099741184,0.0926084,0.07815675,0.1263057,0.020874387537123812,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_8-num_channels_1-bypass_False-tile_size_512,5/5,213.92000000000002,204.4,159.9,294.0,49.59644140460079,0.079637334,0.08016087,0.05573168,0.1024352,0.016837182930271623,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_8-num_channels_1-bypass_True-tile_size_512,5/5,190.56,194.8,162.0,227.1,25.68215333650977,0.087219738,0.08410634,0.07213744,0.1011433,0.0115405167038361,,,,,
