Commit,Date,Test,Checks,Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev),Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev)
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_128-K_128-num_aie_columns_1-tile_size_input_32-tile_size_output_128,5/5,0.22260766,0.2069201,0.179153,0.2957066,0.04608462423436909,0.21918292,0.2037367,0.1763968,0.2911572,0.045375602008094616,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_1792-K_896-N_1152-num_aie_columns_8-b_col_maj_False-c_col_maj_True-m_64-k_32-n_48-trace_size_0-partition_N_1,5/5,4.2846291999999995,4.175248,3.810279,5.029602,0.4548125546944586,1685.4270000000001,1642.4,1498.834,1978.474,178.9077989244739,2213.46,2252.4,1869.8,2468.2,219.16500176807426
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_False-c_col_maj_False-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,0.909774,0.9714602,0.691985,1.109587,0.1890325832493436,38.817028,41.44897,29.52469,47.34239,8.065397952043037,252.28,227.7,199.3,319.6,55.372258397143256
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_True-c_col_maj_True-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,0.94171772,0.9813477,0.6778111,1.140723,0.1793754896220133,40.17996,41.87084,28.91994,48.67087,7.6533583228312265,242.72,225.4,193.9,326.3,52.15138540825162
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-K_2048-N_2048-num_aie_columns_1-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,0.51142476,0.5110246,0.5109023,0.5131799,0.0009831082458203611,349.13264,348.8595,348.7759,350.3308,0.6711278887067698,49207.44,49245.8,49039.0,49257.6,94.34939321479463
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-K_2048-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,0.8755448,0.8755589,0.8636354,0.8851909,0.008225196548107504,597.70526,597.7149,589.5751,604.2903,5.615064400610188,28745.08,28742.6,28429.8,29139.4,270.84023334800224
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-K_2048-N_2048-num_aie_columns_8-b_col_maj_True-c_col_maj_True-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,3.2865112,3.308553,3.176775,3.342529,0.06658380538989932,2243.5918,2258.639,2168.679,2281.833,45.45435008005285,7659.88,7606.3,7529.0,7921.8,158.06320571214542
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,12.606428000000001,12.56943,11.61866,13.21531,0.647032448853997,12.598736,12.56176,11.61157,13.20724,0.6466360928141888,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-K_8192-num_aie_columns_2-tile_size_input_1-tile_size_output_1024,5/5,24.538608,24.30613,23.01808,25.98386,1.1163117672809866,24.523642,24.29131,23.00404,25.96801,1.1156302441086832,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-K_8192-num_aie_columns_4-tile_size_input_1-tile_size_output_512,5/5,40.371724,40.68808,38.6978,41.93761,1.4565919907887717,40.347102,40.66327,38.6742,41.91203,1.4557031093152204,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-K_8192-num_aie_columns_8-tile_size_input_1-tile_size_output_256,5/5,44.188548,44.83931,42.2336,45.06058,1.1903693748874753,44.161595999999996,44.81196,42.20784,45.0331,1.1896440021619916,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-N_64-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,2.7122668,2.559125,2.127723,3.643065,0.6467102647346801,,,,,,201.78,204.9,143.9,246.4,44.84648258224941
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_2048-N_64-aie_columns_1-channels_2-m_64-n_64-s_8,5/5,3.0537274,2.932096,2.577278,4.174999,0.6496905925490993,,,,,,176.92000000000002,178.8,125.6,203.4,30.982527333966807
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_384-K_1536-N_1792-num_aie_columns_4-b_col_maj_True-c_col_maj_False-m_32-k_48-n_64-trace_size_0-partition_N_1,5/5,3.5857356,3.570288,3.5053,3.667731,0.06151453191970158,940.33726,936.2862,919.2435,961.8401,16.13182174625668,2248.58,2257.8,2197.8,2299.6,38.54065386056644
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_64-K_512-N_256-num_aie_columns_4-b_col_maj_True-c_col_maj_False-m_16-k_64-n_64-trace_size_0-partition_N_4,5/5,0.39756334,0.3438414,0.3357297,0.4981533,0.08007057084505517,21.426572,18.53124,18.09407,26.84784,4.31537988328606,3229.16,3621.4,2499.6,3708.9,603.2234353869221
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,13.003563999999999,13.16242,12.43944,13.43933,0.4637358163113993,12.995632,13.15439,12.43185,13.43113,0.46345572541506,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_8192-K_2048-num_aie_columns_2-tile_size_input_4-tile_size_output_1024,5/5,24.49984,24.44979,23.71763,25.40336,0.6607485090032365,24.484896,24.43487,23.70316,25.38787,0.660348613105229,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_8192-K_2048-num_aie_columns_4-tile_size_input_4-tile_size_output_1024,5/5,40.203858,39.89514,38.16016,42.96516,1.8557173593034042,40.179336,39.8708,38.13688,42.93896,1.8545898806151198,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_8192-K_2048-num_aie_columns_8-tile_size_input_4-tile_size_output_1024,5/5,43.194426,43.14665,42.20493,44.18717,0.841713113673538,43.168078,43.12033,42.17919,44.16021,0.841197062269003,,,,,
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,M_896-K_1792-N_640-num_aie_columns_8-b_col_maj_False-c_col_maj_True-m_32-k_64-n_80-trace_size_0-partition_N_1,5/5,4.5783698,4.70446,3.62239,4.956263,0.5508097281831539,1414.5586,1453.516,1119.194,1531.314,170.18106211561852,1472.76,1414.0,1342.1,1836.3,206.80732095358712
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,embedding_dim_1024-hidden_dim_3584,5/5,0.00108,0.0011,0.001,0.0012,8.366600265340752e-05,,,,,,3804.206,3690.17,3507.94,4095.45,271.3233346581159
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,embedding_dim_2048-hidden_dim_2048,5/5,0.00198,0.002,0.0018,0.0021,0.00013038404810405293,,,,,,4127.098,4143.87,3831.27,4441.96,283.34677547132947
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,30/30,0.05146671466666666,0.049373774999999995,0.03501827,0.07168547,0.010265858772056961,,,,,,165.14333333333335,165.95,114.3,233.9,31.571349772171313
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-group_size_32,5/5,0.034681592,0.03313529,0.02857158,0.04287862,0.005874129019128708,,,,,,154.72,158.4,122.4,183.7,25.10511899991712
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-weighted_False,5/5,0.050854138,0.04568599,0.04164633,0.07506781,0.013710250449385305,,,,,,168.44,179.3,109.1,196.7,34.38034322109074
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-weighted_True,5/5,0.066228646,0.06714094,0.06129565,0.07187856,0.004607393363050302,,,,,,186.26,183.0,171.0,200.5,12.999346137402451
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,25/25,0.0503697856,0.04831841,0.03793119,0.06890635,0.007939618623815254,,,,,,166.304,169.5,118.9,216.0,24.689766436049304
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-group_size_32,5/5,0.033046026,0.0301192,0.0291114,0.0433504,0.006020725690303453,,,,,,162.44,174.2,121.1,180.3,24.95161317430198
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-weighted_False,5/5,0.05453658,0.05177928,0.04599431,0.06866377,0.009030055685390318,,,,,,153.28,158.2,119.3,178.1,23.253967403434626
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-weighted_True,5/5,0.063051856,0.05840282,0.05776923,0.07412609,0.007214828339838034,,,,,,164.0,175.3,138.1,177.3,17.467398203510452
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-tile_size_2048,10/10,0.080869336,0.073591725,0.06010918,0.1052848,0.01658826298420275,,,,,,157.65,167.64999999999998,116.7,204.4,31.141299837282894
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_1-tile_size_2048-scalar_factor_3.0,5/5,0.068915432,0.06754766,0.05820359,0.08099237,0.010200073303382184,,,,,,181.44,181.9,151.7,211.1,26.585108613658143
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,30/30,0.047677804666666664,0.047166719999999995,0.02863395,0.06563734,0.00839726315532369,,,,,,177.45666666666668,173.7,124.8,286.1,34.1695638244626
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-group_size_32,5/5,0.028458898,0.02900024,0.02214066,0.03222222,0.0037771021573449674,,,,,,187.46,181.0,162.9,237.0,28.70162016332876
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-weighted_False,5/5,0.049112674,0.04330748,0.03276472,0.06773047,0.017231553146257017,,,,,,183.85999999999999,189.2,121.0,250.0,61.31596855632307
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-weighted_True,5/5,0.055812388,0.05278677,0.0454489,0.07038478,0.010113134826757228,,,,,,188.1,194.0,145.5,225.3,32.22475756309115
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,25/25,0.0487149192,0.04743541,0.02158738,0.07996564,0.013060169763180378,,,,,,180.856,172.7,102.4,379.5,55.52924214621818
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-group_size_32,5/5,0.03137508,0.0315163,0.0254372,0.03778149,0.004702035317131295,,,,,,170.32,166.5,138.9,206.3,25.754067639889435
