Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_False,5/5,991.92,580.5,236.9,1963.0,887.6719365846822,0.0091505794,0.007056327,0.002086653,0.01728956,0.007665768166362475,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512-weighted_True,5/5,690.44,376.2,191.6,2081.9,784.0297781334584,0.0137897584,0.01361025,0.002459262,0.02672792,0.008733631717643171,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256-weighted_False,5/5,662.04,427.7,261.1,1907.4,700.8279089762336,0.0102973902,0.009576269,0.002147385,0.01568561,0.005376832416674217,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256-weighted_True,5/5,455.04,460.9,296.6,610.7,144.87654399522376,0.0110528566,0.009998785,0.007545081,0.01553409,0.0036804710114670515,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256-weighted_False,5/5,404.58,418.5,242.1,497.3,96.46746601834217,0.0107815924,0.009786237,0.008236725,0.01691961,0.0034908667802794058,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256-weighted_True,5/5,424.26,439.3,329.4,491.6,59.18224395880915,0.0110534376,0.01048856,0.009373188,0.01398741,0.0017389506525542354,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_4-num_channels_2-tile_size_128-weighted_False,5/5,375.64,422.5,203.6,517.4,130.5498104173269,0.0122884904,0.009695271,0.007916001,0.02011462,0.005106033812828241,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-weighted_False,5/5,294.8,286.3,201.2,420.5,79.35042532967293,0.029358048,0.02860855,0.01948013,0.04071611,0.007587469145118154,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048-weighted_True,5/5,992.86,446.9,243.0,1997.5,920.0447777146502,0.0268491442,0.0274967,0.00615164,0.05056228,0.02067326797088545,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-weighted_False,5/5,416.68,463.0,241.6,569.6,163.38822478991565,0.022764196,0.01769254,0.01438099,0.03390378,0.00998228573798256,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024-weighted_True,5/5,463.34,477.8,296.0,569.3,101.68101100992259,0.02323196,0.02142936,0.01798665,0.03459845,0.0065347906623777945,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-weighted_False,5/5,372.76,273.4,255.3,559.1,147.34835594603695,0.02465302,0.02996627,0.01465209,0.03209025,0.008486233947193536,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024-weighted_True,5/5,432.24,470.8,202.2,549.5,137.91386079723821,0.027036512000000002,0.02174813,0.01863499,0.05064268,0.013382990090029209,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-weighted_False,5/5,427.82,457.3,238.6,597.1,165.5952505357566,0.022033438,0.01791502,0.01371958,0.03433232,0.009463936216074154,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512-weighted_True,5/5,496.16,545.4,273.3,578.1,127.6447727092653,0.020140004,0.01689812,0.01594169,0.03372452,0.007643577070085053,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512-weighted_False,5/5,428.18,466.6,243.4,583.7,163.90938655244855,0.021968584,0.01755615,0.01403372,0.03365819,0.009370819662058917,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512-weighted_True,5/5,447.06,483.8,305.6,577.3,117.29167915926514,0.021907438,0.01905038,0.01596408,0.0301547,0.006212749072739056,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256-weighted_False,5/5,412.76,389.5,252.7,569.5,142.3630148598996,0.021949644,0.02103031,0.01438556,0.03241725,0.007780464590134062,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096-weighted_False,5/5,372.12,337.0,243.5,520.6,128.18586895598128,0.048426014,0.04861663,0.03146963,0.06728045,0.016175336905147605,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096-weighted_True,5/5,400.3,289.3,262.4,630.7,170.2702410875136,0.06999475399999999,0.08495458,0.03896586,0.09365354,0.02546882957370401,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_False,5/5,458.64,484.7,254.3,807.4,227.33847672578435,0.043225936,0.0338057,0.0202926,0.06443342,0.020042150898016912,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_True,5/5,710.22,477.0,310.7,1918.5,681.5465332609359,0.044350698,0.04293438,0.01067525,0.06590825,0.02215022813381772,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_False,5/5,353.6,293.0,220.9,571.0,144.72561970846766,0.05225662,0.05591599,0.02869387,0.07415387,0.01862011175462435,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_True,5/5,360.92,276.4,176.7,591.0,170.7834798802273,0.06823915,0.07409551,0.03465366,0.1158948,0.03219591280913852,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024-weighted_False,5/5,505.54,471.1,297.0,834.4,211.93581103721004,0.036891398,0.03477921,0.01963593,0.05515588,0.014037173051760457,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024-weighted_True,5/5,402.06,474.8,226.3,546.9,138.9109534917963,0.051502658,0.03881704,0.03370158,0.08144041,0.020783168647744023,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024-weighted_False,5/5,428.62,538.6,233.1,566.3,172.50387531878812,0.045067306,0.03041718,0.02893084,0.0702998,0.02127568984826297,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024-weighted_True,5/5,454.3,530.1,275.4,621.5,151.46245409341552,0.04499518,0.03476968,0.0296569,0.06693831,0.01675478439133581,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512-weighted_False,5/5,454.26,404.2,335.7,588.3,112.46943140249263,0.037836202,0.04053228,0.02785177,0.04879952,0.009000629061094563,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_1-num_channels_1-tile_size_8192-weighted_False,5/5,306.88,315.2,218.7,423.2,76.88853620664136,0.112094574,0.1039683,0.07743167,0.1498301,0.027193991809871903,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096-weighted_False,5/5,488.26,489.4,248.3,635.5,147.9905165880571,0.074817104,0.06696093,0.0515589,0.131955,0.03264006116572899,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096-weighted_True,5/5,996.88,521.4,305.9,1878.3,805.9132378860643,0.071417944,0.07855607,0.02180681,0.1338798,0.04935328578257713,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096-weighted_False,5/5,478.54,514.6,280.4,722.1,178.25103926765757,0.077118358,0.06367813,0.04537763,0.1168754,0.029908528790934703,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096-weighted_True,5/5,396.84000000000003,307.6,252.9,665.5,180.51186387603448,0.11936932,0.1331738,0.06154937,0.1619324,0.04538882965650194,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048-weighted_False,5/5,422.98,449.4,225.3,528.1,118.5885618430378,0.085054326,0.0729223,0.06204733,0.145472,0.03437958468575035,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048-weighted_True,5/5,501.38,476.0,236.6,952.3,286.56383582022346,0.094068182,0.0774527,0.03870923,0.1558244,0.04875735942798195,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048-weighted_False,5/5,789.76,501.3,439.1,2014.4,685.9155181215833,0.057870984,0.0653697,0.01626649,0.07461925,0.02398170491685443,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048-weighted_True,5/5,662.62,374.1,271.3,1908.0,700.3886185540139,0.091689848,0.09855288,0.01932108,0.1358991,0.0462294486250152,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024-weighted_False,5/5,526.6,464.6,345.9,815.8,179.08298355790254,0.06749037599999999,0.07053055,0.04016503,0.09472135,0.020145162390799436,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_1-method_type_0,5/5,413.82,411.3,275.9,573.2,131.8108758790412,0.053880024,0.04978813,0.03573186,0.07422468,0.01746134523949773,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_1-method_type_1,5/5,303.56,282.1,215.0,468.0,99.2050049140667,0.072465816,0.07260583,0.04376255,0.09524031,0.01967169651152081,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_2-method_type_0,5/5,432.24,433.0,262.8,567.2,110.61242244883711,0.05057579,0.04729956,0.03610936,0.0779288,0.016042191907152215,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_2-method_type_1,5/5,478.15999999999997,526.0,196.9,588.7,160.107442050643,0.050767098,0.03893395,0.03479106,0.1040228,0.029841216853407973,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_4-method_type_0,5/5,464.4,498.6,227.7,603.0,143.62024578728446,0.04963748,0.04107608,0.03396616,0.08993975,0.022917324856462848,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_16-aie_columns_4-method_type_1,5/5,409.02,463.1,230.6,482.8,104.01921457115509,0.054044092,0.04422562,0.04242028,0.08881796,0.01969146445317666,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_1-method_type_0,5/5,658.2,290.5,261.7,1931.5,720.2914410153712,0.065251858,0.08459693,0.01272377,0.09392269,0.03485678075124437,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_1-method_type_1,5/5,315.26,292.7,256.0,420.3,63.35836961286173,0.080184082,0.0839631,0.05847099,0.09599175,0.014056636052323117,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_2-method_type_0,5/5,427.53999999999996,455.2,251.6,517.8,103.43475238042579,0.06142338,0.05398886,0.04746207,0.09767381,0.02056721045320196,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_2-method_type_1,5/5,806.28,435.4,275.6,2453.5,924.2904018759472,0.054223636,0.05644737,0.01001674,0.08918631,0.028834748957820493,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_4-method_type_0,5/5,482.34,464.0,394.4,572.8,67.78899615719352,0.05177263,0.05296632,0.04290301,0.06231522,0.007355928631491744,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_32-aie_columns_4-method_type_1,5/5,700.34,432.8,320.8,1868.3,656.6480396681314,0.052207384,0.05678059,0.01315439,0.07661469,0.02424004997551944,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_1-method_type_0,5/5,348.72,307.4,246.5,601.7,146.70244374242716,0.058735659999999995,0.05996916,0.03063463,0.0747709,0.017988793526336054,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_1-method_type_1,5/5,392.74,395.0,246.8,561.7,130.19699689316957,0.051491334,0.0466653,0.03281374,0.07469788,0.0175796736561257,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_2-method_type_0,5/5,405.88,429.3,215.8,596.0,160.04245374274913,0.052513027999999996,0.04293121,0.03092664,0.08542627,0.023164194712481805,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_2-method_type_1,5/5,409.28,452.7,252.3,604.4,153.26730571129642,0.050981884,0.04071193,0.03049707,0.07304865,0.020230249507561197,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_4-method_type_0,5/5,423.36,449.2,274.0,603.7,134.80449918307625,0.047416292,0.0410334,0.03053142,0.06726639,0.015546698172164081,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_128-angle_rows_8-aie_columns_4-method_type_1,5/5,450.44,479.6,262.6,609.8,127.19476404317905,0.044277484,0.03843587,0.03022502,0.07018158,0.015390414436815207,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_32-aie_columns_1-method_type_0,5/5,346.42,312.5,287.4,524.0,99.97440672492137,0.29830144,0.314596,0.1875941,0.3420697,0.06320448423081228,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_32-aie_columns_2-method_type_0,5/5,411.36,446.0,245.6,482.9,94.61053324022647,0.2540244,0.220418,0.2035836,0.4002084,0.08221034682936815,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_32-aie_columns_4-method_type_0,5/5,415.78,319.2,264.8,626.3,161.81765045878026,0.26490663999999997,0.3079603,0.1569554,0.3711714,0.09272143674336049,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_1-method_type_0,5/5,428.32,388.0,224.5,619.3,173.34839774281156,0.19908258,0.190001,0.1190575,0.3283484,0.08669503931181415,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_2-method_type_0,5/5,809.0600000000001,465.1,236.7,2473.4,943.7285324710704,0.182273438,0.1585296,0.02980859,0.3115145,0.11890157833063959,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_32-cols_512-angle_rows_8-aie_columns_4-method_type_0,5/5,447.56,422.5,221.2,684.6,219.79327332746107,0.20475543999999998,0.1745231,0.1076922,0.3333755,0.1048947110739288,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_1-method_type_0,5/5,487.8,510.9,224.9,628.6,158.8746990555765,0.086695732,0.07214796,0.05864442,0.1638815,0.04377280078381689,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_1-method_type_1,5/5,324.9,304.3,266.4,443.3,68.59967201087773,0.116893406,0.1211309,0.08316113,0.1383675,0.02048395035328098,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_2-method_type_0,5/5,396.3,468.6,187.2,509.1,133.09744550516362,0.106709318,0.07866988,0.07240758,0.1969525,0.05233302139034703,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_2-method_type_1,5/5,489.18,437.2,246.6,826.9,211.41847601380536,0.08738027400000001,0.08432765,0.04457908,0.1495109,0.03840185785809561,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_4-method_type_0,5/5,461.74,472.3,351.1,555.7,82.20695226074251,0.082040046,0.07805737,0.06633974,0.1050074,0.015571749254116574,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_16-aie_columns_4-method_type_1,5/5,459.18,464.1,273.2,612.7,122.47676106102743,0.086185814,0.0794392,0.0601652,0.1349223,0.028569140152645122,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_1-method_type_0,5/5,441.58,463.7,244.8,567.3,119.21080907367417,0.100769896,0.08832878,0.07219708,0.1672929,0.037895908866366165,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_1-method_type_1,5/5,517.74,503.3,407.2,717.6,122.39129053980925,0.082278254,0.08138675,0.05707677,0.1005854,0.016985198590429552,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_2-method_type_0,5/5,412.26,445.6,229.6,556.6,132.25002079394923,0.11004715799999999,0.0919111,0.07359415,0.1784267,0.04282082935405175,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_2-method_type_1,5/5,304.58,281.1,251.5,435.6,75.21134887767937,0.13983201,0.145719,0.09403575,0.1628544,0.02728552801336269,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_4-method_type_0,5/5,430.04,310.8,258.0,657.6,191.4102478970235,0.110633044,0.1317745,0.0622836,0.1587751,0.043651976597041744,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_32-aie_columns_4-method_type_1,5/5,349.74,281.9,223.2,568.3,149.11094191909592,0.133433842,0.145274,0.07206966,0.1835125,0.04890418709569581,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_1-method_type_0,5/5,455.32,538.1,285.2,608.9,156.02796864665,0.085459042,0.06470269,0.05717523,0.1220727,0.032926416126274206,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_1-method_type_1,5/5,422.64,451.6,254.8,607.0,132.1587795040496,0.089690564,0.07709324,0.05736109,0.1366303,0.030397037773635612,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_2-method_type_0,5/5,382.36,412.2,264.8,501.7,106.51743049848695,0.097452062,0.08446488,0.06939688,0.1314565,0.02892351946946499,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_2-method_type_1,5/5,369.58,297.3,241.7,539.9,132.7363250960339,0.103895008,0.1171116,0.06448064,0.144038,0.03417775843026163,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_4-method_type_0,5/5,605.38,574.1,491.8,763.8,104.28867148449056,0.05881547,0.06064449,0.04558279,0.07079804,0.009547971617178701,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rope/test.py::test_rope,rows_64-cols_128-angle_rows_8-aie_columns_4-method_type_1,5/5,429.38,449.7,298.6,547.1,113.38062885696127,0.08615445199999999,0.07742463,0.06363631,0.1166006,0.02417639454187638,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,489.04,325.7,269.5,970.2,295.2564190665463,0.010522437,0.01257437,0.004221749,0.01519587,0.00464837965178975,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,380.62,293.1,261.1,598.6,147.97711647413595,0.011967702799999999,0.01397327,0.006843136,0.01568621,0.003929823642056371,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,430.84,466.4,250.2,572.2,118.93135835430454,0.0102758838,0.008782783,0.007158762,0.01636829,0.0035872138925486727,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/sigmoid/test.py::test_sigmoid,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,335.3,296.2,145.2,484.3,138.76989947391328,0.0146909126,0.0138277,0.008458249,0.02821073,0.008000765085745912,,,,,
