Commit,Date,Test,Checks,Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev),Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Test Path
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_64-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.4124487,0.3729453,0.2662409,0.5942314,0.12959036025594264,,,,,,343.64,351.5,220.6,492.3,105.85706400613991,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_64-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.31232844,0.2464084,0.186014,0.5056849,0.14349270843413264,,,,,,491.76,531.9,259.2,704.6,200.0397035590685,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_64-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.31791158,0.2587227,0.2197127,0.4587476,0.10723313106720794,,,,,,448.86,506.6,285.7,596.6,136.75870356214995,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_64-N_512-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.3424525,0.310234,0.2303712,0.4435511,0.09220866037729318,,,,,,406.64,422.5,295.5,569.0,112.83888071050688,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_64-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,0.35078058,0.3143033,0.2426783,0.4816504,0.09718917659763868,,,,,,396.90000000000003,417.0,272.1,540.1,106.81462914788405,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_64-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,0.226825822,0.2046903,0.06892301,0.4379387,0.13316238278152326,,,,,,817.66,640.3,299.3,1901.7,623.4286430699186,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_64-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,0.308384914,0.3392159,0.07005047,0.4506252,0.15962294722259854,,,,,,679.3399999999999,386.4,290.9,1871.1,674.7142528507901,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_64-N_512-aie_columns_2-channels_1-m_64-n_64-s_8,5/5,0.273795,0.2496862,0.2028523,0.3736267,0.0748467317844607,,,,,,506.9,524.9,350.8,646.1,130.20048002983705,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_64-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,0.34123178,0.3018513,0.2187534,0.5333724,0.11896891254700531,,,,,,418.64,434.2,245.7,599.2,129.6216147098932,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_64-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,0.273585038,0.2648074,0.06656469,0.5056458,0.1710900348972573,,,,,,775.14,495.0,259.2,1969.1,697.211451426323,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_64-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,0.37270053999999997,0.288715,0.2269307,0.6214122,0.1769337233676017,,,,,,414.82,454.0,210.9,577.6,169.8091340299455,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_64-N_512-aie_columns_4-channels_1-m_64-n_64-s_8,5/5,0.3652073,0.3022565,0.2521794,0.5368525,0.12344364370985246,,,,,,390.46,433.6,244.1,519.8,118.22727265736954,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_64-N_64-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.062034476,0.06282907,0.03308422,0.08592001,0.01935893778884007,,,,,,292.48,260.8,190.7,495.2,118.49289852138818,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_64-N_64-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.033411502,0.03181372,0.02706721,0.04314145,0.0061857171594625945,,,,,,502.9,515.0,379.8,605.3,85.46584112965833,iron/operators/transpose/test.py::test_transpose
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_64-N_64-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.0419809,0.0405394,0.02874678,0.06216516,0.012389983536738456,,,,,,415.38,404.1,263.6,569.9,110.3488876246607,iron/operators/transpose/test.py::test_transpose
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_64-N_64-aie_columns_1-channels_1-m_64-n_64-s_8,5/5,0.056420804,0.05920123,0.02694901,0.09544838,0.025872810704895013,,,,,,347.14,276.8,171.7,608.0,168.1586839862872,iron/operators/transpose/test.py::test_transpose
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,3.6633916,3.695341,3.438239,3.953755,0.21112118553049108,3.6611572,3.693087,3.436141,3.951344,0.21099282219829193,,,,,,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,3.7827358,3.820045,3.583502,3.933532,0.148636507075819,3.7804284,3.817715,3.581316,3.931132,0.14854574000387882,,,,,,iron/operators/gemv/test.py::test_gemv
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,3.7183798,3.749738,3.602945,3.834468,0.09124057678029009,3.7161116,3.747451,3.600747,3.832129,0.09118502796402489,,,,,,iron/operators/gemv/test.py::test_gemv
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,3.5307756,3.444669,3.379258,3.715825,0.17057029170491556,3.5286222,3.442568,3.377197,3.713559,0.1704664828337231,,,,,,iron/operators/gemv/test.py::test_gemv
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_8192-K_2048-num_aie_columns_2-tile_size_input_4-tile_size_output_1024,5/5,6.660367,6.948163,5.887208,7.145287,0.5216744157599641,6.6563046,6.943925,5.883617,7.140929,0.5213562675798574,,,,,,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_8192-K_2048-num_aie_columns_2-tile_size_input_4-tile_size_output_1024,5/5,6.1392672,5.711874,4.991823,7.530285,1.2555691839049334,6.1355226,5.70839,4.988778,7.525692,1.254803545426853,,,,,,iron/operators/gemv/test.py::test_gemv
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_8192-K_2048-num_aie_columns_2-tile_size_input_4-tile_size_output_1024,5/5,6.337327,6.44014,5.754964,6.920191,0.5101783622356988,6.3334611999999995,6.436212,5.751453,6.91597,0.5098675558090552,,,,,,iron/operators/gemv/test.py::test_gemv
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_8192-K_2048-num_aie_columns_2-tile_size_input_4-tile_size_output_1024,5/5,6.1878332,6.524242,4.706795,7.140405,0.9325171177194017,6.1840588,6.520263,4.703924,7.136049,0.9319481909780178,,,,,,iron/operators/gemv/test.py::test_gemv
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,M_8192-K_2048-num_aie_columns_4-tile_size_input_4-tile_size_output_1024,5/5,9.3928224,8.871034,7.131146,12.97673,2.2009184172523977,9.3870922,8.865623,7.126796,12.96881,2.1995740181870898,,,,,,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,M_8192-K_2048-num_aie_columns_4-tile_size_input_4-tile_size_output_1024,5/5,9.5314208,8.452183,8.095951,14.02754,2.5290898129692234,9.525608,8.447028,8.091012,14.01899,2.5275500940384945,,,,,,iron/operators/gemv/test.py::test_gemv
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,M_8192-K_2048-num_aie_columns_4-tile_size_input_4-tile_size_output_1024,5/5,9.884655,8.512615,7.131763,13.79619,2.797540672160907,9.8786258,8.507423,7.127412,13.78778,2.7958355393451164,,,,,,iron/operators/gemv/test.py::test_gemv
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,M_8192-K_2048-num_aie_columns_4-tile_size_input_4-tile_size_output_1024,5/5,11.602488,12.01393,9.51212,13.90743,1.768349049712754,11.5954116,12.0066,9.506318,13.89895,1.7672716677870437,,,,,,iron/operators/gemv/test.py::test_gemv
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,embedding_dim_1024-hidden_dim_3584,5/5,0.00031999999999999997,0.0002,0.0002,0.0007,0.000216794833886788,,,,,,15227.787999999999,16821.32,5556.26,20330.55,5884.852908057261,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,embedding_dim_1024-hidden_dim_3584,5/5,0.00035999999999999997,0.0003,0.0003,0.0006,0.00013416407864998736,,,,,,13293.568,14125.64,6954.78,16306.22,3668.893899735995,iron/operators/swiglu_decode/test.py::test_swiglu_decode
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,embedding_dim_1024-hidden_dim_3584,5/5,0.00033999999999999997,0.0003,0.0002,0.0007,0.0002073644135332772,,,,,,15471.84,16234.94,5938.26,21974.63,6288.281096114422,iron/operators/swiglu_decode/test.py::test_swiglu_decode
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,embedding_dim_1024-hidden_dim_3584,5/5,0.00036,0.0002,0.0002,0.0008,0.00026076809620810597,,,,,,15385.94,18935.86,5364.12,21243.41,6835.818926130943,iron/operators/swiglu_decode/test.py::test_swiglu_decode
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,embedding_dim_2048-hidden_dim_2048,5/5,0.00084,0.0006,0.0004,0.0014,0.0004722287581247038,,,,,,12387.692000000001,14257.72,5780.79,20053.15,6204.767846561223,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,embedding_dim_2048-hidden_dim_2048,5/5,0.00066,0.0005,0.0004,0.0014,0.0004219004621945797,,,,,,15432.112000000001,17875.96,5892.35,20028.56,5711.116619617394,iron/operators/swiglu_decode/test.py::test_swiglu_decode
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,embedding_dim_2048-hidden_dim_2048,5/5,0.00086,0.0006,0.0004,0.0015,0.0005458937625582472,,,,,,13482.992,13366.1,5514.06,22411.25,7892.385258245444,iron/operators/swiglu_decode/test.py::test_swiglu_decode
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,embedding_dim_2048-hidden_dim_2048,5/5,0.00086,0.0005,0.0004,0.0015,0.0005412947441089743,,,,,,13185.76,16384.24,5486.26,20013.74,6985.767861903229,iron/operators/swiglu_decode/test.py::test_swiglu_decode
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,30/30,0.012416091633333333,0.01309015,0.006753047,0.01927711,0.003782081582736093,,,,,,364.7,312.9,212.5,606.5,121.32355714057093,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0161108284,0.01695336,0.009952062,0.02080349,0.00396919717987187,,,,,,270.2,241.6,196.9,411.6,82.86642866686124,iron/operators/gelu/test.py::test_gelu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.013570306800000001,0.01300268,0.006383284,0.01965064,0.0050996312502210595,,,,,,350.6,315.0,208.4,641.7,172.00167150350606,iron/operators/layer_norm/test.py::test_layer_norm
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0135771082,0.01425836,0.007912331,0.02089284,0.0049824484510008924,,,,,,336.88,287.3,196.0,517.7,125.50986813792773,iron/operators/relu/test.py::test_relu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.009962807800000001,0.009542736,0.006271263,0.01378944,0.0027401395792441305,,,,,,439.24,429.2,297.0,653.1,132.7523747433544,iron/operators/sigmoid/test.py::test_sigmoid
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0104507058,0.01218496,0.002130411,0.01436709,0.005076855170594213,,,,,,654.04,336.2,285.1,1922.6,711.8589558332465,iron/operators/silu/test.py::test_silu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0133258566,0.01465815,0.006573563,0.0168291,0.0041069732170283015,,,,,,345.6,279.4,243.4,623.1,158.32724023363764,iron/operators/tanh/test.py::test_tanh
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0101357754,0.01304704,0.002089204,0.01453828,0.005333355377756089,,,,,,683.5799999999999,313.9,281.7,1960.6,723.1680074505508,iron/operators/gelu/test.py::test_gelu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0099769316,0.007902851,0.006696531,0.0193081,0.005245444464159954,,,,,,473.53999999999996,518.3,212.1,611.7,152.15093821597026,iron/operators/layer_norm/test.py::test_layer_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0126661464,0.01136837,0.008216353,0.0177629,0.00441736128237337,,,,,,356.46,360.3,230.6,498.5,120.2522889595038,iron/operators/relu/test.py::test_relu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0100558394,0.008237885,0.006023981,0.01507651,0.004040999306747812,,,,,,462.12,497.2,271.7,679.9,173.98647073838816,iron/operators/sigmoid/test.py::test_sigmoid
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0109507366,0.01034437,0.007266405,0.01425043,0.0031867944429869958,,,,,,401.44,396.0,287.4,563.7,119.53130552286294,iron/operators/silu/test.py::test_silu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0125262912,0.01380761,0.00832292,0.01569042,0.003262885012309996,,,,,,347.98,296.6,261.1,492.1,101.50688154012023,iron/operators/tanh/test.py::test_tanh
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.014027155999999999,0.01407183,0.00813155,0.01731741,0.003769757482886664,,,,,,315.14,291.1,236.5,503.7,110.14221715582086,iron/operators/gelu/test.py::test_gelu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0096911876,0.008447939,0.005586326,0.01441776,0.003574516109041796,,,,,,473.02,484.9,284.1,733.2,177.43710716758207,iron/operators/layer_norm/test.py::test_layer_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0119389516,0.009656779,0.007386529,0.01856207,0.004932989658434052,,,,,,390.15999999999997,424.2,220.7,554.5,144.97776726105283,iron/operators/relu/test.py::test_relu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0117675556,0.008920579,0.00212346,0.0224151,0.007844843402517752,,,,,,656.52,459.2,182.7,1928.9,722.2749005745666,iron/operators/sigmoid/test.py::test_sigmoid
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.0131107822,0.01299814,0.007996361,0.0172313,0.0033613715775720485,,,,,,333.38,315.1,237.7,512.2,105.19561302639956,iron/operators/silu/test.py::test_silu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,0.015554094999999999,0.01729985,0.008440975,0.01924902,0.004213178242078656,,,,,,287.36,236.8,212.8,485.3,112.34804404171886,iron/operators/tanh/test.py::test_tanh
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-group_size_32,5/5,0.0089209616,0.009243212,0.005502813,0.01119354,0.002138023571089033,,,,,,312.12,283.9,234.4,476.8,95.64662565924634,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-group_size_32,5/5,0.0096033282,0.009412642,0.005240548,0.01314992,0.0029517351571936804,,,,,,301.04,278.8,199.5,500.7,117.65635554444137,iron/operators/dequant/test.py::test_dequant
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-group_size_32,5/5,0.0084479606,0.008613643,0.004418126,0.01120793,0.0025130242285731747,,,,,,343.7,304.6,234.1,593.9,143.2691348476705,iron/operators/dequant/test.py::test_dequant
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-group_size_32,5/5,0.0081724108,0.006046543,0.005294464,0.01221346,0.0033243907505899036,,,,,,363.28,434.0,214.8,495.6,130.43449313735996,iron/operators/dequant/test.py::test_dequant
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_False,5/5,0.0096458364,0.01137282,0.002106988,0.01405589,0.004568798865797093,,,,,,679.92,360.2,291.4,1944.0,708.9510681281184,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_False,5/5,0.0115410174,0.01174932,0.007498728,0.01741556,0.0038991928382670175,,,,,,387.46000000000004,348.6,235.2,546.2,124.45142827625565,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_False,5/5,0.014236845199999999,0.01480946,0.007983705,0.02152527,0.005937611995220611,,,,,,336.3,276.6,190.3,513.0,148.89590323444094,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_False,5/5,0.014004653,0.01361544,0.008506485,0.02049271,0.004833498931244839,,,,,,323.0,300.8,199.9,481.5,113.93697819408763,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_True,5/5,0.016221552,0.01298476,0.01019831,0.03354719,0.009772194046541952,,,,,,455.1,473.2,183.1,602.5,162.8644681936487,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_True,5/5,0.0122520878,0.01115863,0.005649369,0.02007614,0.00524927305657452,,,,,,593.38,550.6,306.0,1087.6,295.60703983498087,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_True,5/5,0.020313944,0.02210366,0.01329672,0.02703428,0.005945741294328236,,,,,,326.48,278.0,227.3,462.1,103.65417020072083,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_True,5/5,0.017423056,0.01630707,0.01065049,0.0238728,0.006058011144936926,,,,,,390.52,376.8,257.4,576.9,138.9746631584333,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,25/25,0.01228132944,0.01360901,0.001939042,0.0205442,0.00451431562072766,,,,,,430.856,301.0,199.4,2112.4,373.0712946609535,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0150006134,0.01763791,0.008262362,0.02135881,0.005791158424013091,,,,,,315.3,232.2,191.8,495.7,138.56606727478413,iron/operators/gelu/test.py::test_gelu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0116811186,0.008877176,0.007039083,0.01766842,0.005332683552915249,,,,,,411.06,461.4,231.8,581.9,167.04223418046107,iron/operators/layer_norm/test.py::test_layer_norm
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0099027428,0.009053334,0.006144863,0.01533554,0.0033967635049865774,,,,,,451.26,452.4,267.1,666.6,144.79937154559752,iron/operators/relu/test.py::test_relu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.011082019,0.01003216,0.007256737,0.01647514,0.003983963858169649,,,,,,408.64,408.3,248.6,564.4,138.37302121439714,iron/operators/sigmoid/test.py::test_sigmoid
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0101091296,0.008873541,0.006881281,0.01813232,0.004574479790603715,,,,,,454.74,461.6,225.9,595.2,140.69629703727105,iron/operators/tanh/test.py::test_tanh
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0095855084,0.008616011,0.007460267,0.0146602,0.0028816570041795054,,,,,,451.42,475.4,279.4,549.0,101.37022245215802,iron/operators/gelu/test.py::test_gelu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0095459608,0.008080601,0.001651584,0.01541826,0.005634381491684664,,,,,,809.3199999999999,506.9,265.7,2480.0,941.4499838015826,iron/operators/layer_norm/test.py::test_layer_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0125762236,0.009894007,0.003775147,0.02090137,0.007476792946633757,,,,,,477.0,414.0,196.0,1085.0,362.5816873478306,iron/operators/relu/test.py::test_relu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0105164586,0.009566405,0.00571223,0.01703104,0.004623877014540915,,,,,,455.08,428.2,240.5,717.1,194.8507557080547,iron/operators/sigmoid/test.py::test_sigmoid
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0104221292,0.01024894,0.006625023,0.01432884,0.0032868363217802166,,,,,,427.82,399.7,285.9,618.3,140.51016689193702,iron/operators/tanh/test.py::test_tanh
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0124343606,0.01060324,0.007252356,0.02088528,0.005864757381706067,,,,,,389.68,386.3,196.1,564.8,165.25054311559765,iron/operators/gelu/test.py::test_gelu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0125167912,0.0111504,0.006598714,0.02260236,0.0061678437487109865,,,,,,387.2,367.3,181.2,620.7,164.9576612346332,iron/operators/layer_norm/test.py::test_layer_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.0121113024,0.01407768,0.007146372,0.01708154,0.004435029801369862,,,,,,383.52000000000004,291.0,239.8,573.2,156.30749182300895,iron/operators/relu/test.py::test_relu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.015682822,0.01576185,0.01150727,0.01997513,0.003113582192261833,,,,,,269.94,259.9,205.1,355.9,56.097798530780146,iron/operators/sigmoid/test.py::test_sigmoid
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,0.010930787800000001,0.009678044,0.007061582,0.01621697,0.003983897592635408,,,,,,415.41999999999996,423.2,252.6,580.0,142.22992652743653,iron/operators/tanh/test.py::test_tanh
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-group_size_32,5/5,0.0067761266,0.005103589,0.004595978,0.01121123,0.0029109906575673344,,,,,,439.24,514.1,234.1,570.9,153.91990774425508,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-group_size_32,5/5,0.0052906688,0.005435222,0.001057611,0.008929027,0.0028249799544172345,,,,,,843.9,482.8,293.9,2481.1,919.4860330641243,iron/operators/dequant/test.py::test_dequant
